read_id	read_length	target	alignment_length	identity	mapq
SRR27841065.1830827	1574	CM084263.1_rotation_1_offset_3626	640	0.825000	0
SRR27841065.1832630	1191	CM084263.1_rotation_1_offset_3626	1152	0.985243	0
SRR27841065.1832630	1191	CM084263.1_rotation_0_offset_0	1152	0.985243	0
SRR27841065.1832630	1191	CM084263.1_rotation_2_offset_7252	1152	0.985243	0
SRR27841065.1832630	1191	CM084263.1_rotation_3_offset_10878	1152	0.985243	0
SRR27841065.1834094	2668	CM084263.1_rotation_0_offset_0	2179	0.969252	0
SRR27841065.1834094	2668	CM084263.1_rotation_2_offset_7252	2179	0.969252	0
SRR27841065.1834094	2668	CM084263.1_rotation_1_offset_3626	2179	0.969252	0
SRR27841065.1834094	2668	CM084263.1_rotation_3_offset_10878	2179	0.969252	0
SRR27841065.1834699	1163	CM084263.1_rotation_0_offset_0	1185	0.953586	0
SRR27841065.1834699	1163	CM084263.1_rotation_2_offset_7252	1185	0.953586	0
SRR27841065.1834699	1163	CM084263.1_rotation_3_offset_10878	1185	0.953586	0
SRR27841065.1834699	1163	CM084263.1_rotation_1_offset_3626	1185	0.953586	0
SRR27841065.1848787	6085	CM084263.1_rotation_0_offset_0	1577	0.981611	0
SRR27841065.1848787	6085	CM084263.1_rotation_1_offset_3626	1577	0.981611	0
SRR27841065.1848787	6085	CM084263.1_rotation_3_offset_10878	1577	0.981611	0
SRR27841065.1848787	6085	CM084263.1_rotation_2_offset_7252	1413	0.981599	0
SRR27841065.1851833	558	CM084263.1_rotation_2_offset_7252	554	0.987365	0
SRR27841065.1851833	558	CM084263.1_rotation_0_offset_0	554	0.987365	0
SRR27841065.1851833	558	CM084263.1_rotation_3_offset_10878	554	0.987365	0
SRR27841065.1851833	558	CM084263.1_rotation_1_offset_3626	554	0.987365	0
SRR27841065.1852932	8110	CM084263.1_rotation_1_offset_3626	7890	0.912928	0
SRR27841065.1852932	8110	CM084263.1_rotation_0_offset_0	7890	0.912928	0
SRR27841065.1852932	8110	CM084263.1_rotation_2_offset_7252	7402	0.908403	0
SRR27841065.1852932	8110	CM084263.1_rotation_3_offset_10878	4164	0.925552	0
SRR27841065.1856055	2021	CM084263.1_rotation_2_offset_7252	2042	0.973066	0
SRR27841065.1856055	2021	CM084263.1_rotation_3_offset_10878	2042	0.973066	0
SRR27841065.1856055	2021	CM084263.1_rotation_0_offset_0	2042	0.973066	0
SRR27841065.1856055	2021	CM084263.1_rotation_1_offset_3626	1716	0.974942	0
SRR27841065.1857456	2434	CM084263.1_rotation_1_offset_3626	2455	0.981263	0
SRR27841065.1857456	2434	CM084263.1_rotation_3_offset_10878	2455	0.981263	0
SRR27841065.1857456	2434	CM084263.1_rotation_0_offset_0	2455	0.981263	0
SRR27841065.1857456	2434	CM084263.1_rotation_2_offset_7252	2000	0.982000	0
SRR27841065.1860457	19163	CM084263.1_rotation_0_offset_0	14622	0.971208	60
SRR27841065.1860457	19163	CM084263.1_rotation_1_offset_3626	10957	0.971525	0
SRR27841065.1860457	19163	CM084263.1_rotation_3_offset_10878	10956	0.970884	0
SRR27841065.1860457	19163	CM084263.1_rotation_2_offset_7252	7307	0.971671	0
SRR27841065.1860457	19163	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.1860457	19163	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.1860457	19163	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.1860457	19163	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.1860457	19163	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.1860457	19163	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.1860457	19163	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.1860457	19163	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.1860457	19163	CM084263.1_rotation_2_offset_7252	92	0.978261	1
SRR27841065.1860457	19163	CM084263.1_rotation_3_offset_10878	92	0.978261	0
SRR27841065.1860457	19163	CM084263.1_rotation_1_offset_3626	92	0.978261	0
SRR27841065.1860457	19163	CM084263.1_rotation_0_offset_0	92	0.978261	0
SRR27841065.1860457	19163	CM084263.1_rotation_3_offset_10878	91	0.967033	0
SRR27841065.1860457	19163	CM084263.1_rotation_2_offset_7252	91	0.967033	0
SRR27841065.1860457	19163	CM084263.1_rotation_1_offset_3626	91	0.967033	0
SRR27841065.1860457	19163	CM084263.1_rotation_0_offset_0	95	0.915789	53
SRR27841065.1860457	19163	CM084263.1_rotation_2_offset_7252	91	0.967033	1
SRR27841065.1860457	19163	CM084263.1_rotation_0_offset_0	91	0.967033	0
SRR27841065.1860457	19163	CM084263.1_rotation_3_offset_10878	91	0.967033	0
SRR27841065.1860457	19163	CM084263.1_rotation_1_offset_3626	91	0.967033	0
SRR27841065.1860457	19163	CM084263.1_rotation_0_offset_0	91	0.945055	51
SRR27841065.1860457	19163	CM084263.1_rotation_3_offset_10878	87	0.965517	1
SRR27841065.1863925	891	CM084263.1_rotation_0_offset_0	897	0.972129	0
SRR27841065.1863925	891	CM084263.1_rotation_3_offset_10878	897	0.972129	0
SRR27841065.1863925	891	CM084263.1_rotation_2_offset_7252	897	0.972129	0
SRR27841065.1863925	891	CM084263.1_rotation_1_offset_3626	897	0.972129	0
SRR27841065.1868508	4499	CM084263.1_rotation_3_offset_10878	4549	0.971862	0
SRR27841065.1868508	4499	CM084263.1_rotation_0_offset_0	4549	0.971862	0
SRR27841065.1868508	4499	CM084263.1_rotation_1_offset_3626	4549	0.971862	0
SRR27841065.1868508	4499	CM084263.1_rotation_2_offset_7252	3185	0.969859	0
SRR27841065.1868913	1604	CM084263.1_rotation_2_offset_7252	879	0.982935	0
SRR27841065.1868913	1604	CM084263.1_rotation_0_offset_0	879	0.982935	0
SRR27841065.1868913	1604	CM084263.1_rotation_1_offset_3626	879	0.982935	0
SRR27841065.1868913	1604	CM084263.1_rotation_3_offset_10878	879	0.982935	0
SRR27841065.1868913	1604	CM084263.1_rotation_3_offset_10878	767	0.816167	0
SRR27841065.1868913	1604	CM084263.1_rotation_2_offset_7252	767	0.816167	0
SRR27841065.1868913	1604	CM084263.1_rotation_1_offset_3626	767	0.816167	0
SRR27841065.1868913	1604	CM084263.1_rotation_0_offset_0	767	0.816167	0
SRR27841065.1869147	1348	CM084263.1_rotation_2_offset_7252	748	0.975936	0
SRR27841065.1869147	1348	CM084263.1_rotation_0_offset_0	748	0.975936	0
SRR27841065.1869147	1348	CM084263.1_rotation_1_offset_3626	748	0.975936	0
SRR27841065.1869147	1348	CM084263.1_rotation_3_offset_10878	748	0.975936	0
SRR27841065.1869147	1348	CM084263.1_rotation_1_offset_3626	581	0.703959	0
SRR27841065.1869147	1348	CM084263.1_rotation_2_offset_7252	581	0.703959	0
SRR27841065.1869147	1348	CM084263.1_rotation_3_offset_10878	581	0.703959	0
SRR27841065.1869147	1348	CM084263.1_rotation_0_offset_0	581	0.703959	0
SRR27841065.1869432	1161	CM084263.1_rotation_3_offset_10878	1169	0.964072	0
SRR27841065.1869432	1161	CM084263.1_rotation_1_offset_3626	1169	0.964072	0
SRR27841065.1869432	1161	CM084263.1_rotation_0_offset_0	1169	0.964072	0
SRR27841065.1869432	1161	CM084263.1_rotation_2_offset_7252	1169	0.964072	0
SRR27841065.1870675	1513	CM084263.1_rotation_3_offset_10878	93	0.946237	0
SRR27841065.1870675	1513	CM084263.1_rotation_0_offset_0	93	0.946237	0
SRR27841065.1870675	1513	CM084263.1_rotation_2_offset_7252	93	0.946237	0
SRR27841065.1870675	1513	CM084263.1_rotation_1_offset_3626	93	0.946237	0
SRR27841065.1870675	1513	CM084263.1_rotation_0_offset_0	91	0.934066	0
SRR27841065.1870675	1513	CM084263.1_rotation_3_offset_10878	91	0.934066	0
SRR27841065.1870675	1513	CM084263.1_rotation_2_offset_7252	91	0.934066	0
SRR27841065.1870675	1513	CM084263.1_rotation_1_offset_3626	91	0.934066	0
SRR27841065.1870675	1513	CM084263.1_rotation_0_offset_0	94	0.946809	45
SRR27841065.1870675	1513	CM084263.1_rotation_2_offset_7252	94	0.914894	1
SRR27841065.1870675	1513	CM084263.1_rotation_3_offset_10878	94	0.914894	0
SRR27841065.1870675	1513	CM084263.1_rotation_1_offset_3626	94	0.914894	0
SRR27841065.1870675	1513	CM084263.1_rotation_2_offset_7252	91	0.912088	0
SRR27841065.1870675	1513	CM084263.1_rotation_3_offset_10878	91	0.912088	0
SRR27841065.1870675	1513	CM084263.1_rotation_0_offset_0	91	0.912088	0
SRR27841065.1870675	1513	CM084263.1_rotation_0_offset_0	94	0.914894	0
SRR27841065.1870675	1513	CM084263.1_rotation_1_offset_3626	91	0.912088	0
SRR27841065.1870675	1513	CM084263.1_rotation_0_offset_0	89	0.932584	36
SRR27841065.1870675	1513	CM084263.1_rotation_0_offset_0	94	0.882979	19
SRR27841065.1870906	19845	CM084263.1_rotation_1_offset_3626	18681	0.664579	60
SRR27841065.1870906	19845	CM084263.1_rotation_2_offset_7252	17900	0.652458	0
SRR27841065.1870906	19845	CM084263.1_rotation_0_offset_0	9634	0.932219	0
SRR27841065.1870906	19845	CM084263.1_rotation_3_offset_10878	14220	0.577286	0
SRR27841065.1870906	19845	CM084263.1_rotation_3_offset_10878	5925	0.939578	0
SRR27841065.1870906	19845	CM084263.1_rotation_1_offset_3626	1459	0.931460	60
SRR27841065.1871439	905	CM084263.1_rotation_3_offset_10878	911	0.980241	0
SRR27841065.1871439	905	CM084263.1_rotation_2_offset_7252	911	0.980241	0
SRR27841065.1871439	905	CM084263.1_rotation_0_offset_0	911	0.980241	0
SRR27841065.1871439	905	CM084263.1_rotation_1_offset_3626	911	0.980241	0
SRR27841065.1873644	1946	CM084263.1_rotation_1_offset_3626	1958	0.973442	0
SRR27841065.1873644	1946	CM084263.1_rotation_2_offset_7252	1958	0.973442	0
SRR27841065.1873644	1946	CM084263.1_rotation_3_offset_10878	1958	0.973442	0
SRR27841065.1873644	1946	CM084263.1_rotation_0_offset_0	1958	0.973442	0
SRR27841065.1875002	7430	CM084263.1_rotation_2_offset_7252	4040	0.974505	0
SRR27841065.1875002	7430	CM084263.1_rotation_0_offset_0	4040	0.974505	0
SRR27841065.1875002	7430	CM084263.1_rotation_3_offset_10878	4040	0.974505	0
SRR27841065.1875002	7430	CM084263.1_rotation_1_offset_3626	2177	0.977033	0
SRR27841065.1875002	7430	CM084263.1_rotation_0_offset_0	3890	0.751671	0
SRR27841065.1875002	7430	CM084263.1_rotation_2_offset_7252	3890	0.751671	0
SRR27841065.1875002	7430	CM084263.1_rotation_3_offset_10878	3890	0.751671	0
SRR27841065.1875002	7430	CM084263.1_rotation_1_offset_3626	2191	0.748060	0
SRR27841065.1887562	6626	CM084263.1_rotation_0_offset_0	91	0.989011	45
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	92	0.978261	0
SRR27841065.1887562	6626	CM084263.1_rotation_3_offset_10878	92	0.978261	0
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	92	0.978261	0
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	91	0.978022	1
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	92	0.978261	0
SRR27841065.1887562	6626	CM084263.1_rotation_0_offset_0	92	0.978261	0
SRR27841065.1887562	6626	CM084263.1_rotation_3_offset_10878	92	0.978261	0
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	92	0.978261	0
SRR27841065.1887562	6626	CM084263.1_rotation_3_offset_10878	87	0.977011	0
SRR27841065.1887562	6626	CM084263.1_rotation_0_offset_0	87	0.977011	0
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	87	0.977011	0
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	87	0.977011	0
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	86	0.976744	0
SRR27841065.1887562	6626	CM084263.1_rotation_3_offset_10878	86	0.976744	0
SRR27841065.1887562	6626	CM084263.1_rotation_0_offset_0	86	0.976744	0
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	86	0.976744	0
SRR27841065.1887562	6626	CM084263.1_rotation_0_offset_0	92	0.945652	41
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	93	0.924731	0
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	91	0.956044	1
SRR27841065.1887562	6626	CM084263.1_rotation_3_offset_10878	93	0.924731	0
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.1887562	6626	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	93	0.924731	0
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	91	0.923077	0
SRR27841065.1887562	6626	CM084263.1_rotation_3_offset_10878	91	0.923077	0
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	91	0.923077	0
SRR27841065.1887562	6626	CM084263.1_rotation_0_offset_0	91	0.923077	0
SRR27841065.1887562	6626	CM084263.1_rotation_2_offset_7252	88	0.897727	1
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	94	0.882979	1
SRR27841065.1887562	6626	CM084263.1_rotation_0_offset_0	93	0.870968	1
SRR27841065.1887562	6626	CM084263.1_rotation_1_offset_3626	41	1.000000	1
SRR27841065.1888667	4391	CM084263.1_rotation_2_offset_7252	518	0.974903	0
SRR27841065.1888667	4391	CM084263.1_rotation_3_offset_10878	518	0.974903	0
SRR27841065.1888667	4391	CM084263.1_rotation_1_offset_3626	518	0.974903	0
SRR27841065.1888667	4391	CM084263.1_rotation_0_offset_0	518	0.974903	0
SRR27841065.1888667	4391	CM084263.1_rotation_0_offset_0	89	0.988764	60
SRR27841065.1891906	965	CM084263.1_rotation_0_offset_0	938	0.882729	0
SRR27841065.1891906	965	CM084263.1_rotation_2_offset_7252	938	0.882729	0
SRR27841065.1891906	965	CM084263.1_rotation_1_offset_3626	938	0.882729	0
SRR27841065.1891906	965	CM084263.1_rotation_3_offset_10878	938	0.882729	0
SRR27841065.1901161	562	CM084263.1_rotation_3_offset_10878	566	0.959364	0
SRR27841065.1901161	562	CM084263.1_rotation_1_offset_3626	566	0.959364	0
SRR27841065.1901161	562	CM084263.1_rotation_0_offset_0	566	0.959364	0
SRR27841065.1901161	562	CM084263.1_rotation_2_offset_7252	566	0.959364	0
SRR27841065.1903370	1870	CM084263.1_rotation_0_offset_0	1023	0.972630	0
SRR27841065.1903370	1870	CM084263.1_rotation_3_offset_10878	1023	0.972630	0
SRR27841065.1903370	1870	CM084263.1_rotation_2_offset_7252	1023	0.972630	0
SRR27841065.1903370	1870	CM084263.1_rotation_1_offset_3626	1023	0.972630	0
SRR27841065.1903370	1870	CM084263.1_rotation_0_offset_0	978	0.792434	0
SRR27841065.1903370	1870	CM084263.1_rotation_1_offset_3626	978	0.792434	0
SRR27841065.1903370	1870	CM084263.1_rotation_2_offset_7252	978	0.792434	0
SRR27841065.1903370	1870	CM084263.1_rotation_3_offset_10878	978	0.792434	0
SRR27841065.1903898	1691	CM084263.1_rotation_1_offset_3626	922	0.980477	0
SRR27841065.1903898	1691	CM084263.1_rotation_2_offset_7252	922	0.980477	0
SRR27841065.1903898	1691	CM084263.1_rotation_3_offset_10878	922	0.980477	0
SRR27841065.1903898	1691	CM084263.1_rotation_0_offset_0	922	0.980477	0
SRR27841065.1903898	1691	CM084263.1_rotation_3_offset_10878	862	0.830626	0
SRR27841065.1903898	1691	CM084263.1_rotation_0_offset_0	862	0.830626	0
SRR27841065.1903898	1691	CM084263.1_rotation_1_offset_3626	862	0.830626	0
SRR27841065.1903898	1691	CM084263.1_rotation_2_offset_7252	862	0.830626	0
SRR27841065.1907920	7193	CM084263.1_rotation_2_offset_7252	6409	0.976283	0
SRR27841065.1907920	7193	CM084263.1_rotation_1_offset_3626	6409	0.976283	0
SRR27841065.1907920	7193	CM084263.1_rotation_0_offset_0	6409	0.976283	0
SRR27841065.1907920	7193	CM084263.1_rotation_3_offset_10878	3226	0.973962	0
SRR27841065.1914484	1615	CM084263.1_rotation_2_offset_7252	1623	0.947012	1
SRR27841065.1914484	1615	CM084263.1_rotation_3_offset_10878	1645	0.946505	0
SRR27841065.1914484	1615	CM084263.1_rotation_1_offset_3626	1645	0.946505	0
SRR27841065.1914484	1615	CM084263.1_rotation_0_offset_0	1645	0.946505	0
SRR27841065.1920710	2931	CM084263.1_rotation_3_offset_10878	2974	0.962677	0
SRR27841065.1920710	2931	CM084263.1_rotation_0_offset_0	2974	0.962677	0
SRR27841065.1920710	2931	CM084263.1_rotation_1_offset_3626	2974	0.962677	0
SRR27841065.1920710	2931	CM084263.1_rotation_2_offset_7252	2105	0.961995	0
SRR27841065.1920785	39174	CM084263.1_rotation_0_offset_0	93	0.967742	0
SRR27841065.1920785	39174	CM084263.1_rotation_3_offset_10878	93	0.967742	0
SRR27841065.1920785	39174	CM084263.1_rotation_2_offset_7252	93	0.967742	0
SRR27841065.1920785	39174	CM084263.1_rotation_1_offset_3626	93	0.967742	0
SRR27841065.1920832	13440	CM084263.1_rotation_3_offset_10878	521	0.965451	0
SRR27841065.1920832	13440	CM084263.1_rotation_2_offset_7252	521	0.965451	0
SRR27841065.1920832	13440	CM084263.1_rotation_0_offset_0	521	0.965451	0
SRR27841065.1920832	13440	CM084263.1_rotation_1_offset_3626	521	0.965451	0
SRR27841065.1920832	13440	CM084263.1_rotation_2_offset_7252	489	0.382413	0
SRR27841065.1920832	13440	CM084263.1_rotation_3_offset_10878	489	0.382413	0
SRR27841065.1920832	13440	CM084263.1_rotation_1_offset_3626	489	0.382413	0
SRR27841065.1920832	13440	CM084263.1_rotation_2_offset_7252	142	0.866197	1
SRR27841065.1920832	13440	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.1920832	13440	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.1920832	13440	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.1920832	13440	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.1920832	13440	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.1920832	13440	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.1920832	13440	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.1920832	13440	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.1920832	13440	CM084263.1_rotation_3_offset_10878	91	0.978022	0
SRR27841065.1920832	13440	CM084263.1_rotation_2_offset_7252	91	0.978022	0
SRR27841065.1920832	13440	CM084263.1_rotation_1_offset_3626	91	0.978022	0
SRR27841065.1920832	13440	CM084263.1_rotation_3_offset_10878	97	0.927835	1
SRR27841065.1920832	13440	CM084263.1_rotation_1_offset_3626	97	0.927835	0
SRR27841065.1920832	13440	CM084263.1_rotation_2_offset_7252	97	0.927835	0
SRR27841065.1920832	13440	CM084263.1_rotation_1_offset_3626	87	0.977011	1
SRR27841065.1920832	13440	CM084263.1_rotation_3_offset_10878	87	0.977011	0
SRR27841065.1920832	13440	CM084263.1_rotation_2_offset_7252	87	0.977011	0
SRR27841065.1924257	2306	CM084263.1_rotation_3_offset_10878	2327	0.976794	0
SRR27841065.1924257	2306	CM084263.1_rotation_1_offset_3626	2327	0.976794	0
SRR27841065.1924257	2306	CM084263.1_rotation_0_offset_0	2327	0.976794	0
SRR27841065.1924257	2306	CM084263.1_rotation_2_offset_7252	1858	0.976857	0
SRR27841065.1926466	1598	CM084263.1_rotation_0_offset_0	1610	0.972050	0
SRR27841065.1926466	1598	CM084263.1_rotation_3_offset_10878	1610	0.972050	0
SRR27841065.1926466	1598	CM084263.1_rotation_1_offset_3626	1610	0.972050	0
SRR27841065.1926466	1598	CM084263.1_rotation_2_offset_7252	1610	0.972050	0
SRR27841065.1926664	695	CM084263.1_rotation_1_offset_3626	669	0.968610	0
SRR27841065.1926664	695	CM084263.1_rotation_3_offset_10878	669	0.968610	0
SRR27841065.1926664	695	CM084263.1_rotation_0_offset_0	669	0.968610	0
SRR27841065.1926664	695	CM084263.1_rotation_2_offset_7252	669	0.968610	0
SRR27841065.1930785	1948	CM084263.1_rotation_3_offset_10878	1959	0.976519	0
SRR27841065.1930785	1948	CM084263.1_rotation_0_offset_0	1959	0.976519	0
SRR27841065.1930785	1948	CM084263.1_rotation_2_offset_7252	1959	0.976519	0
SRR27841065.1930785	1948	CM084263.1_rotation_1_offset_3626	1959	0.976519	0
SRR27841065.1935612	766	CM084263.1_rotation_0_offset_0	770	0.975325	0
SRR27841065.1935612	766	CM084263.1_rotation_1_offset_3626	770	0.975325	0
SRR27841065.1935612	766	CM084263.1_rotation_2_offset_7252	770	0.975325	0
SRR27841065.1935612	766	CM084263.1_rotation_3_offset_10878	427	0.969555	0
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	10919	0.970968	0
SRR27841065.1953151	15808	CM084263.1_rotation_1_offset_3626	10919	0.970968	0
SRR27841065.1953151	15808	CM084263.1_rotation_3_offset_10878	7265	0.972333	0
SRR27841065.1953151	15808	CM084263.1_rotation_2_offset_7252	7300	0.969041	0
SRR27841065.1953151	15808	CM084263.1_rotation_1_offset_3626	323	0.978328	0
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	323	0.978328	0
SRR27841065.1953151	15808	CM084263.1_rotation_2_offset_7252	323	0.978328	0
SRR27841065.1953151	15808	CM084263.1_rotation_3_offset_10878	323	0.978328	0
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	91	1.000000	60
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	91	1.000000	60
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	91	1.000000	60
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	90	0.988889	60
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	91	0.978022	60
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	91	0.978022	45
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	91	0.978022	57
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	91	0.978022	45
SRR27841065.1953151	15808	CM084263.1_rotation_0_offset_0	92	0.934783	19
SRR27841065.1960715	403	CM084263.1_rotation_2_offset_7252	407	0.965602	0
SRR27841065.1960715	403	CM084263.1_rotation_3_offset_10878	407	0.965602	0
SRR27841065.1960715	403	CM084263.1_rotation_0_offset_0	407	0.965602	0
SRR27841065.1960715	403	CM084263.1_rotation_1_offset_3626	407	0.965602	0
SRR27841065.1962386	1107	CM084263.1_rotation_3_offset_10878	838	0.967780	0
SRR27841065.1962386	1107	CM084263.1_rotation_2_offset_7252	838	0.967780	0
SRR27841065.1962386	1107	CM084263.1_rotation_0_offset_0	838	0.967780	0
SRR27841065.1962386	1107	CM084263.1_rotation_1_offset_3626	838	0.967780	0
SRR27841065.1972019	7649	CM084263.1_rotation_3_offset_10878	3022	0.945731	0
SRR27841065.1972019	7649	CM084263.1_rotation_2_offset_7252	3022	0.945731	0
SRR27841065.1972019	7649	CM084263.1_rotation_1_offset_3626	3022	0.945731	0
